0.0383,-0.004799999999999471,0.1341,-0.0494,-0.0786,-0.022900000000000004
0.23704999999999998,0.1341000000000001,0.26339999999999997,-0.02645000000000003,-0.11599999999999999,-0.053099999999999994
0.27535,0.1125499999999997,0.40225000000000005,-0.021050000000000013,-0.15059999999999998,-0.07365
0.18914999999999998,-0.05269999999999975,0.44775,-0.08739999999999998,-0.15664999999999998,-0.04755000000000001
0.3759,-0.09100000000000019,0.5722499999999999,-0.2167,-0.1255,-0.037599999999999995
0.43095,-0.18435000000000024,1.1229000000000002,-0.26685000000000003,-0.07805000000000001,-0.05495
-0.03115000000000001,-1.6424999999999992,3.56515,-0.0947,-0.08410000000000001,0.0012500000000000011
-1.3456,-2.43025,5.18615,-0.07545,0.2132,0.26585000000000003
-0.589,-1.1540500000000007,3.795,-0.2358,1.1879499999999998,0.7074999999999999
1.7359,1.17565,0.07899999999999974,-0.036599999999999994,2.3644000000000003,1.17025
3.3497000000000003,3.2299500000000005,-5.0616,0.55145,1.6674499999999999,1.0634000000000001
1.8268500000000003,2.59065,-15.92465,1.33745,0.22899999999999965,-0.16839999999999988
-1.9250500000000001,0.8331999999999997,-14.780149999999999,0.34454999999999997,0.0,-0.9169
-2.41825,0.42379999999999995,-1.6448999999999998,-1.11195,-1.44745,-0.6970500000000001
-0.91225,0.3974500000000001,3.1556999999999995,-0.91625,-2.6468499999999997,-0.6586500000000001
-0.6297,-0.7039500000000003,4.664149999999999,-0.4814,-2.0125,-0.67725
-0.7494,-1.9465500000000002,6.7903,0.10495000000000002,-1.50035,-0.6399499999999999
-0.273,-2.0255999999999994,5.576350000000001,0.11435000000000001,-0.60375,-0.26890000000000003
-0.11980000000000013,-1.618599999999999,2.5283999999999995,-0.25210000000000005,0.16699999999999982,0.06989999999999985
